"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG3031" "OG3031" "SCN1B" 103.66 125.28 62 104.98 197.99 61 92.65 502.35 1543 168.95 132.56 386.98 77 130.59 100 234.93 452.99 16 11 27 4 416 84 224.35 38 29.82 12 81 9 146.18 268.32 110.65 321.88 200.58 152.46 966.36 975.89 397 1233 378 233 2777.53 146
"OG3032" "OG3032" "PBX4" 3 8 12 10 61 NA NA 2 NA 3 2 3.72 8 6.26 0 53 0 0 0 0 0 1 0 1 26.01 30.9 86 6 1 2 3 1 4 NA NA 20.88 14.64 53.06 230.91 41.28 0 1 0
"OG3036" "OG3036" "ZNF574" 208.17 270 132 129 1484 154 138 137 102 218 203.05 357.41 274.94 468.86 471 2174 716 153.17 176 345 149.62 189 105 138 45.74 73.51 35 270.34 NA 29.99 55 71.85 105 134.03 38.12 393.82 156.82 168 757 161 369.98 1347.57 387
"OG3037" "OG3037" "GRIK5" 6 7.04 35 5 529.91 184 126 11 14 12.01 9 305.98 163 358.25 432 1722.02 473 22 10 32 31 16 3 10 0 0 0 13 49 46.91 26 26.97 21 59.66 23.49 220.68 131.05 102.97 489 88 25 187 25
"OG3038" "OG3038" "SIPA1L3" 286 157.01 75 96 732.97 536 312.26 180 167 102.15 103.54 390.88 182.67 301.32 379.76 1674.51 608.09 85.33 103.48 169.14 105.96 248.88 265.53 149.83 165.26 213.35 229 135 1192 69.07 109.06 212.3 424.21 115.78 47.76 206.18 186.72 109 554 212 131 721.99 137
"OG304" "OG304" "ERCC1" 386.55 629.49 208 419 1543.82 248.78 393 76 148 663.18 508.21 50.2 55 77.64 78 452.01 212 124.11 152 348.47 123.42 83 32 67 87.14 81.06 211 616.81 134.18 253.81 383.66 345.51 659.44 630.42 527.73 359.74 250.11 275 1069.49 305 234 628.84 142
"OG3040" "OG3040" "CADM4" 143.28 225.07 8 3 43 220 420.48 37 76 30.97 28.01 62 175.05 201.22 256 1056 1050 4 4 5 1 191.93 43 101 1 7 8 183 19 49.43 49.34 43.05 60 71.43 22.03 63.64 167.15 76 121 33 38 221 65
"OG3041" "OG3041" "SMG9" 193 188.35 68 124 726 212 447.83 678.94 108 318.02 248.73 211.69 150.26 200.56 221.95 1253 454.01 149.5 153.99 321 131.81 193 128 134 147.7 143.97 151 503 196 127.97 197.69 196.03 232.09 340.53 224.05 559.05 418.06 311.23 859.61 329.61 153 673 147
"OG3042" "OG3042" "AVL9" 256.63 289.59 63 57 133 154 134 151 420 262.48 111.07 439.16 197 514.86 357 1408 2056 96.04 172.48 111.99 76 188.47 70 129.02 183.87 253.48 549.47 700.19 556.24 84 122 83 271.04 452.64 185.64 186.58 234.26 390.72 1664.87 532.96 95 298 24
"OG3043" "OG3043" "RUNDC3B" 38.44 130 83 44 69.92 38 34.95 30 40.84 18 27.01 5 8 19 10 14 28 3 5 5 1 15 3 5 98.44 129.64 329 NA 47 11.01 13 25.16 20 56 14.01 76 42 94.01 470.08 130 16 107 17
"OG3044" "OG3044" "CFAP69" 30.76 98.16 8 1 5 44.34 63 4 12 297 190 7 14 11 4 20 4 3 6 5 1 1 2 3 9.74 6.03 18.01 44 1 58 119.93 12 93.69 3 11 24 18 61 394 96 50 109 30
"OG3045" "OG3045" "GTPBP10" 179.22 324.08 150 69 158 96 76 61 137 478.91 350.56 225.1 117.58 313.08 340 1186.96 1446.76 171.9 203.77 216.1 120.86 264.05 52.63 134.11 37.99 44.29 302.6 77 148 355.83 417.21 333.41 498.59 336.87 168.13 20.85 40.95 114 539.95 163 284 682.98 170
"OG3047" "OG3047" "CDK6" 321 414.98 13 13 92 205 176 14 3 23 16 61.92 111.9 141.49 196.52 506.13 320.16 41.63 55.61 57.75 30.28 47.03 40.74 43.99 14.01 20.98 17 19.7 235 40.6 32.39 62.58 61.25 27 12 66.09 53.82 69.28 221.59 142.62 53.65 201 30.8
"OG305" "OG305" "CD22" 71.74 25.96 351.98 594 366 14 28 37 8 51 42 30.65 27.08 76.45 24.51 167 49.98 6 7.47 1 6.41 15.5 5.58 3 3.98 5 7 238 34 49 128 59 111.92 13 7 25.08 10.26 19 171 43 107.76 544.89 101
"OG3051" "OG3051" "BET1" 104.61 217.64 472 281 740.97 416 544 NA 179 237 168 524.56 274.01 596.43 655 2981.18 4106.84 277.73 386.07 250.15 132 1104.91 272 529.46 137.09 165.85 126.91 102 400 82 100.01 104.01 210.99 191.97 240.99 69.53 103 369 1318 506.41 1186 1740 645
"OG3053" "OG3053" "PIK3CG" 12 12 76 75 282.49 9 2 21 39 56 17 26 14 39.02 22 51 87 5 6 4 2 11 2 4.98 66.25 48.28 235.77 67 185 17 22 6 26 41 32 54.78 57.7 39.45 101.72 123.35 45 158 33
"OG3054" "OG3054" "PON3" 2039.72 8230.44 7814.45 4372 11989.25 NA NA 2566.72 4433 2011.3 1612.85 849.45 439.99 1080.62 1443 3986.67 4796 1212.12 1937.55 1466.31 636.03 757.38 309.93 444.41 2884.51 3037.49 7121.11 1086.96 NA NA NA NA NA 11400.94 6023.15 1475.83 2109.38 3672.83 16247.92 2471.68 6652.9 19187.86 5528.76
"OG3056" "OG3056" "ITGB8" 12.86 13.56 2 3 10 3 1 7 0 16 7 4 13 27.87 9 14 14 0 2 0 0 2 0 6 0 2 5 5 29 50.99 34.63 29.03 34.97 4 25 1 1 1 1 0 6 10 0
"OG3057" "OG3057" "HBP1" 294.18 1040.5 1045 628 3297 1156.9 1674.28 569 485.07 1331.58 651.19 1585.13 782.04 1832.91 2010.15 9015.07 6374.7 528.89 820.62 821.29 400.83 2014.54 543.1 1086.61 296.4 450.3 1472.8 598 1205 377.77 812.06 285.6 764.22 536.91 571.13 280.98 381.82 692.97 3554.73 774 2255.03 6464.26 1519.01
"OG3058" "OG3058" "DUS4L" 36.9 69.56 180 126.95 255 144.6 277.56 197.76 230.37 117 110 43.99 25 60.45 73 265 235 26 68 57.02 21 86 12 33 12.37 9.28 71.97 145 65 71.36 79 30.47 144.76 52 26.64 NA NA NA NA NA 34 73 22
"OG3059" "OG3059" "SP4" 23.4 34.94 49 36 117 79.27 142.09 68 18 65 21 74.04 37 121.53 75 305 444 25 37 24 23.96 30 11 15 40.24 101.23 165 60 193 125.98 146.14 102.43 189.34 119.76 37.33 24 21 30 129.02 49 44 110 11
"OG306" "OG306" "SEMA3B" 78.5 94.52 9 7 234.39 3 12 87 37 135.93 80 9.1 10 24.22 17 83 19 82 75.92 146.34 51 70 33 49 26.63 23 18 14 113 NA NA NA NA 1342.99 46.26 194.05 67.9 39 185 55.93 2 20 1
"OG3060" "OG3060" "WDR91" 214.9 261.61 369 473 2758.93 254 262 684.03 78 600.32 712.43 490.9 187.03 386.33 475 2686.99 1727 77 158.81 118 44 402 199 318.96 71.43 108 220 257 1009.05 375.32 772.77 571.9 750.3 210.45 18 67.56 37 47 125.1 62 256 1200 300
"OG3061" "OG3061" "DNAH11" 5.08 42.61 5 5 25.57 16 8 32 2 107.91 108 3.12 3.29 24.79 16 10.56 76.22 0 1.11 1.05 0 2.04 2.17 0 62.79 111.2 168.99 10 15.28 NA NA NA NA 655.38 262.39 28 25 36 220 38 3 6 0
"OG3063" "OG3063" "DLX5" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.97 0 0 0 0 0 0 0 0 5 NA NA NA NA NA 0 0 0
"OG3066" "OG3066" "PTN" 43 59 270 152.24 396 117 161.42 2 6 149.99 139.21 2.95 1 2.01 1.02 1 3 0 2 3 1 1 0 1 9 6 7 169 0 141.08 89.46 157.4 99 104.95 63.32 7 7.32 11 71 19 74 157 62
"OG3067" "OG3067" "MPP6" 211.76 168.15 157 167 490 139 213.67 122.52 91 23 17 1154.43 475.34 1678.15 1486.42 4234 5730 139 215.48 138 81 875.02 224 389 769.57 835.22 1469.01 279 463.4 68.71 73.79 48 249.8 210 151 113.11 148 390 1001 341 2061 7486.71 1210
"OG3068" "OG3068" "GSDME" 37.62 58.01 1 9.89 55.23 136 181 4 84 108 51 154.36 61 188.09 164 478 786.01 75.02 80.99 60.12 48 183.87 39 79 0 2 18 10 432 115.98 120 36 340.7 148.08 50 23 37 28 58 85 4 23 1
"OG3069" "OG3069" "ATP6V0A4" 0 1 7 19 57 0 0 2 0 2 0 1.06 0.52 5.18 9.22 24.67 8.48 72.88 495.91 575.19 20.83 0 0 0 0 1.62 2 9 65 1 1 0 2 1.13 2 20.72 12.68 23.96 76.31 23.57 1 26 1
"OG307" "OG307" "MBTPS2" 229.79 369.51 161 163 370 97 185 97.64 198 182.96 115.7 202.66 108.04 208.49 305.15 716.12 833.06 68.38 110.68 107.06 52.45 182.02 81.71 115.25 89.93 108.34 386 155 234.2 93.21 146.49 73.05 156.54 192.2 90.38 117.31 155.87 336 1292 350.09 221.4 428.12 102.41
"OG3070" "OG3070" "ZC3HAV1" 291.13 514.18 631 866 2073.62 387.02 206 518 790.49 170.68 143.34 1122.42 466.02 1156.87 1432.03 5643.45 3629.79 483.76 897.01 947.8 427.37 891.29 340.26 463.63 118.86 166.32 522.75 395 981 399.5 609.92 365.84 775.36 535.94 260.07 96 75.95 61 304.72 134 1481 3280.94 998
"OG3071" "OG3071" "TTC26" 12.17 24.91 21 19 40 3 1 55 8 27 11 8.87 5.01 18.16 12.12 43.41 46.51 6.2 19.98 11.98 7.02 19.85 10.4 12.08 4 2 25 105.26 148.95 12 2 3 6 219.21 234.46 1 3 9 28 8.02 24 101 25
"OG3073" "OG3073" "NPVF" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG3074" "OG3074" "ADAP1" 132.01 57 7 20 90.02 36.79 63 49 17 72 118.97 31 18 29 14 130 37 39 84 84 21 21 14 18 321.77 328.56 1174.14 53 NA NA NA NA NA NA NA 97.63 108.81 32 108 33 13 40 14
"OG3076" "OG3076" "H2AFV" 757.92 1135.19 339 216 1456 126 348 1481.89 NA 211.92 131 621.57 260.2 689.5 618 2905.48 2406.06 142.15 165.56 205.06 68.1 543 168 404 87.82 112.38 371.04 327 697 286.81 481 370.67 443.46 992.51 484.83 660.11 307.95 407 1226 413 692.59 2029.51 335.65
"OG3078" "OG3078" "CAV1" 141.8 244 457 321 556.99 144 142 14 52.01 2415.01 559.4 41 23 77.94 54 287 317 10 12 48 9 173 76 54 8 25.99 164.99 21 219 320.11 765.14 215.97 242.69 168.99 512.38 29.15 32 18 60 24 87.99 329 55
"OG3079" "OG3079" "MET" 375.07 1714.47 659 620 2407 837 536 2708 1042.84 1955.75 989.24 1765.42 582.84 2406.53 2473.81 6810.11 6733.89 639.81 691.9 756.56 374 1780.88 661.1 874.74 392.49 1036.5 5876.08 1511 9976.81 1077.83 1201.53 973.01 1911.6 1109.23 377.02 636.14 489.82 1767.2 5906.22 1573.7 813 4564.55 746
"OG3080" "OG3080" "RNF32" 18.05 33.27 8 4 13 15 17 11 0 4 1 2 6 3 5 14 30 3 0 0 4 2 1 0 0 0 2 19.26 9 2 7 7 40 5 2 5 1 5 12 3 13 10 0
"OG3081" "OG3081" "LMBR1" 398.95 556.33 157 164 454 117 129 65 30 270.98 168.74 76 44 115.42 113 422 427 43.56 61.71 39 33.12 69.48 12 29 45.93 70.22 215.01 60 95 219.56 375.99 139.99 284.56 196 85.91 66.88 55 202 879.94 242 171 423 94
"OG3082" "OG3082" "WNT2" 18 51 123 72 90 33 27 26 8 45 34 70.69 20 95.14 55 311 229.01 22 27.91 49.99 10 72.78 22 23 18.23 18 21 201 223.92 23 35 19 73 99.01 9 35.59 90.49 114.45 271.44 127.39 16 64 12
"OG3087" "OG3087" "LFNG" 51 97 120 59 723 92.79 119 51 NA 96 87.41 182.91 71.99 125.79 88.73 433 177 25 43.98 38 25.01 52.9 34 30.36 78.45 44.99 94 52 69 51 47 34 102.5 97 28 59.33 70.45 41.36 238.31 80.01 29 205 28
"OG3088" "OG3088" "HOXA5" 4 6 32 17 93 NA NA 5 19.02 74 48 6 9 13.07 7 25 48 7 6 3 2 6 7 5 11 44.51 10 9 36 10 12 12 12 19.98 9 NA NA NA NA NA 0 0.91 1.27
"OG3090" "OG3090" "BRAT1" 727.8 753.65 109 86 1350.08 547 635.05 412 57 401.73 471.47 289.6 187.28 246.96 354 1700.96 707 135 191.03 244.99 93 447 184 318 199 382.34 563 391 NA 154.46 194.62 206.64 307.64 244.04 114.73 578.49 228.24 255.99 1065.06 233.04 403 1148.45 240
"OG3091" "OG3091" "IQCE" 199.35 136.39 76 95 892.64 72 64 86 165 611.69 1347.68 165.83 90.11 156.74 191.12 993 402.27 65 60.07 108.94 66.98 147.95 70 91.15 64.05 91.56 222.11 62 183.33 57.18 74 100.87 486.09 479.74 166.32 271.56 121.02 196 652.98 170.9 67 237.55 45
"OG3092" "OG3092" "ANKRD7" 1 16 2.12 1 3.86 2 4 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 5.57 0 0 3 3 1 1 0 2 2 0 0 3 0
"OG3093" "OG3093" "VIPR2" 20.07 12.61 299 227 1164 2 1 11 7 8 1 27.46 0 0 23 0 0 0 0 1 0 0 0 1 84.92 386.09 627.42 2 14 31.54 37.99 35.01 85.89 16.16 9.4 2 1 1 1 90 11 63.49 11.02
"OG3094" "OG3094" "TSPAN12" 384.5 416.99 561 334 841 660 903.58 737.86 239 394.01 308.04 3042.26 1050.31 3884.75 3631.84 10481.58 11261.47 861.12 927.46 838.61 374.77 2040.68 422 839 395.01 640.98 3630.87 379 843.97 144 137 122.14 126.91 40 21 95.94 118 217 903 335 2871.65 8197.41 1516
"OG3097" "OG3097" "CPED1" 369.19 635.45 652 665 1691.08 734.02 747.98 153 208 758.81 432.88 955.52 540.66 1505.98 1384.79 4561.02 5020.24 163.73 148.21 197.93 118.45 559.48 225.65 309.04 69.76 77.25 450.47 278.23 1493.94 331.01 395.27 267.26 200.24 492.5 245.29 440.57 794.47 1058.06 4032.43 1068.39 925.17 3337 341
"OG310" "OG310" "EXTL3" 722.71 408.64 118 177 1016 265 195 214 458 371.45 450.23 957.63 601.53 1047.48 1132 4492.88 1778.75 285.34 381.94 328.64 122.68 821.27 186.87 383.07 89.38 155.99 176.87 385 586.12 227.99 123 256.99 692 95 15 707.88 336 517 1711.01 432 151.33 1358.89 146.28
"OG3101" "OG3101" "CPVL" 80 100.98 0 0 0 16 9 0 456 133.16 117 0 0 0 0 0 1 0 0 0 0 0 0 0 435.71 742.21 1912.98 869.36 156.45 11.99 101 30 107 442.95 17 342.65 747.98 704.35 3178.92 1153.58 0 13.21 2
"OG3102" "OG3102" "CHN2" 464.01 767.23 412 639 1945.89 548 531 757.09 141 597.94 275 651.72 404.79 1305.1 1130.82 2986.12 3176.84 281 346.87 437.85 197 662.46 305.66 369.72 376.53 456.88 743 307 328 296.88 326.01 403.36 231.8 440 93 359.35 485.81 603 1604.98 773 973 2212.58 392
"OG3105" "OG3105" "COBL" 1009.01 914.57 56 57 273 720.99 532.03 700 78.79 436.03 350.58 449.53 429.88 782.26 1206 3232.02 2023 380.99 365 599.93 309 15 11 6 366.55 702.59 1233.42 482 1748 267.85 312.99 360.49 556.39 431.02 99 289.38 110.96 345.14 883.82 353 1406 5062.72 957
"OG3107" "OG3107" "PLEKHA8" 64.52 75.88 44 56 152 47 45 49 6 61.5 68.4 313.48 413.24 1049.28 720.7 2679.45 2079.15 54.95 73 69 35 566.94 176.23 279.29 34.96 34.53 98 144.13 226.51 138.84 173 63.02 159 138 75 10.32 20 15 54 17 384 1199.12 276
"OG3108" "OG3108" "STX1A" 29.92 24.69 4 2 18 7 6 1 1 80.27 84.81 14.41 22 22.63 16 73 18 2.93 6 6 3 9 1 3 0 0 1 1 2 22.82 10 9 57 38 24 44 18 11 88 23 7 25 5
"OG3109" "OG3109" "NOD1" 44.56 47.91 48 25 224 332.52 507.01 30 64 167.31 100 372.72 231.1 358.67 255 1535.01 664 195 291 291.99 102 339.74 124 158 565.9 767.07 1432.15 186 1068.01 131.21 169 169 392.99 289.01 219 149.85 214.38 156 608 215.01 535 2083.1 372
"OG311" "OG311" "NR1H4" 665.93 1323.44 1432 1499 2223.21 2664.73 3446.36 1015.97 287.11 1195.95 890.02 1659.55 920.23 3879.89 4202 10303.14 8843.81 1129.81 1189 1465.85 1016 1741.68 758 1215 627.95 1235.85 2100.83 1524.08 2600 1119.25 1646.96 662.27 1148.86 1193.8 390.88 292.04 283.24 711 2158.22 962.15 1523.61 3854.02 1777.13
"OG3110" "OG3110" "GARS" 773.99 590.77 296 298 1064 1708.63 4399.65 737 1001.33 510.3 371 753.99 509.98 1064.93 1346 5093 3907.77 522 749.42 605.01 306 1117 202 470 883.1 583.02 649.02 965 2444.02 383.61 501.96 197.89 1265.18 429.58 679.09 331.42 365.91 588.07 2619.01 855.71 2311 5916.88 1485
"OG3112" "OG3112" "EPHB6" 72.07 74.95 NA NA NA 21 14 12 7 181.27 215.02 NA NA NA NA NA NA NA NA NA NA NA NA NA 4.34 35.06 23.53 31 53 124.02 65 90.83 116 12 33 83.52 25.42 36 115.77 33.18 534 1040.03 421
"OG3113" "OG3113" "MINDY4" 18.22 51.16 112 143 912 74.07 74.37 14 27 166.06 137.14 31 26 72.17 52 347 181 71 41 68 20 35 7 11 134.83 189.47 208.69 11 202.03 51.09 72 30.03 148.84 227.98 194.96 30 16 39 149 61 64 309 10
"OG3114" "OG3114" "GHRHR" 1 0 0 0 3 0 3 0 0 1 0 1 0 0 0 4 0 2 5 4 1 3 4 0 0 0 2 0 0 0 0 0 0 NA NA 0 0 0 0 0 1 7 2
"OG3115" "OG3115" "CASP2" 87.8 167.5 86 150 603 127 76 138 19 71.4 37 94 68 102.72 129 429 241 21 41 36.64 20 149.2 25 68 89 125.34 387 192 212 46.94 38.98 38 98.48 202.44 65.56 77.9 46.23 87.02 247 197.15 190 551 141
"OG3118" "OG3118" "NPTX2" 8 5 0 0 1 0 0 15 0 5 7.01 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 2 59 0 2 1 0 135.78 19 24 1 1 2 3 1 3 79 3
"OG3119" "OG3119" "PDAP1" 1432.93 1371.1 762 519 3037.88 928.45 1214.06 70 42 1149.05 1465.54 922.28 570.1 1355.38 1229.37 5722.14 4915.89 703.74 729.29 1203.33 502.41 871.01 410.73 640.98 210.64 338.81 487 190 913.51 606.44 1082.3 972.17 2778.85 1264.59 960.33 325.47 329.12 317.94 1205.99 349 1851 4785 992
"OG312" "OG312" "ELOVL5" 2095.09 1477.92 4141.9 5184.13 3752.56 5878.09 2936.19 1123 3048.32 479.93 406 11045.34 5262.95 10362.61 10116.29 17429.86 29793.46 6017.69 6774.65 6642.83 4481.23 27605.66 9630.67 15405.74 733.53 802.8 11277.64 3090.01 909 464.58 517.03 525.18 1229.09 576.2 560.59 475.95 1700.84 422 1534.99 805 4226.06 16456.39 4043
"OG3122" "OG3122" "ZKSCAN1" 2010.63 2703.95 167 533 2966.01 282.48 263.43 279 102.9 816.28 1048.73 1015.86 368 741.17 1413.02 3444.01 4256.05 72.99 112.5 81.58 56.24 698.68 286.07 300.39 81.37 170.56 280 173 762.71 622.43 789.17 783.61 611.28 1488.53 265.97 498.05 770.13 909.48 2600.81 876.86 189 801 142
"OG3123" "OG3123" "EIF3B" 2346.46 2134.86 1590.99 1571.92 7475 1204.12 3113.93 1340.94 1292 1295.88 1258.12 2440.68 1658.1 3551.02 3242 14575 8516.03 848.92 1117.66 1109 550.18 2859.21 555 1106.98 714.51 905.74 2399.61 1840.92 3786 730.55 1168.52 961.42 4014.35 1559.33 1381.12 2068.5 1176.6 1578.74 6076.48 1813.51 2018 7564.45 1612
"OG3125" "OG3125" "NUDT1" 41.43 81.15 60 73 502 421 713.47 70.09 NA 89.98 129.14 171.79 154.1 265.89 292 1692 1145 48 77 70 33 492.16 170 294 22.43 20 73 55 213 65 139.05 106 248.65 55.38 58 447.54 182.8 206.07 583.69 214.67 52 146 50
"OG3126" "OG3126" "PTPRZ1" 1 1 1180.95 614 2259.41 158.99 79.02 9 3 5 22 6.01 0 1 11.01 7 1 1 3 3 0 2 0 0 45.7 31.02 7.36 7 2 107.25 3.96 1 2.11 31.37 10 0.89 0 1 4 2 0 4 1
"OG3127" "OG3127" "TAF6" 309.6 316.98 315 543 3281 509.94 432.71 221 204.01 490.56 648.83 421.86 284.57 467.1 577 2342.27 1483 223 315 533.8 243 642 300 335 230.56 319.48 643.01 408.37 867.87 199.18 303.54 368.81 509.07 607.01 177.03 613.72 270.84 292 916.98 259 405.3 1592.15 337
"OG3129" "OG3129" "HYAL4" 2.8 2.57 0 1 0 0 2 0 0 3 2 2 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 6 2 1 0 0
"OG313" "OG313" "ALOX5" 47 57 25 22 100 225 294.83 34 121 315.01 120 6 1 1 3 8 12 2 0 1 0 64 19 23 11 10.05 18 17 42 25 184.99 11 90.89 106 301.95 14 82 16 29 62 4 70 7
"OG3132" "OG3132" "TFR2" 22196.24 21058.68 2163 2750 14753.1 15818.92 25172.39 6812.44 6293.13 11247.16 25567.21 6874.53 5381.63 11168.41 13437.25 55653.68 25715.99 2868.48 3136.68 4716.15 2022.06 7199.92 2405 3542.56 2145.54 2452.78 7061.57 NA 15995.68 6769.46 12765.48 22311.66 6240.77 12637.64 5872.22 26789.74 17950.46 11012.47 39198.35 8063.34 8617.69 53770.11 7580.27
"OG3133" "OG3133" "FSCN3" 1 4 0 5 6 0 0 0 0 3.17 1 1 3.94 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 1 0 0 1 2 1 13.51 4.87 23.54 10.79 14.19 8 7 7
"OG3135" "OG3135" "PAX4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"OG3136" "OG3136" "PCOLCE" 2856.4 3772.21 293 620 2208.84 88.5 152.99 44 44 622.47 334.97 211.83 160.82 231.72 128 834 355 929 1378.98 2831.36 1110 102.81 78 123 175.44 283.48 471.24 354.31 NA 156 281.94 200.59 170 308.93 184.99 437.06 800.22 258 1558 540 156 2587.03 135
"OG3137" "OG3137" "FBXO24" 16.5 26.47 10 14 183 2 5 5 36 16 8 8 7 6 5 14 2 0 0 0 0 9 5 5 27 41.57 39 0 18 6 9 2 7 27 7 50 16 13 56 16 3 8 5
"OG3138" "OG3138" "PPP1R17" 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"OG3139" "OG3139" "RBM28" 292.73 375.5 153 139 380.03 329 351.92 33 147 234 156.95 535.96 310.02 707.49 963.88 2810.69 2149.5 133.95 188.74 167.53 75.32 398.92 97.31 243.53 265.74 410.95 958.15 239 729.26 192.93 149 94.01 438.94 214.61 244 42 87.07 87 704 215 326 982 173
"OG3140" "OG3140" "USP42" 133.98 126.67 105 116 547 187.6 184 231 226 114 81.04 221.75 157.46 272.06 275 1017 618 61 67 93 68 136 73.69 125 44.95 59.11 342 584.04 127.78 83.99 112 117.35 221.77 134.74 50 18 14 33 106 42 205 481 175.9
"OG3141" "OG3141" "IMPDH1" 64.32 75.84 98 117 583.07 226.35 392 117 25 402.41 215.71 86.49 69 93.67 82 302 222.66 23 30.3 43 14 59 22 49.13 97.95 71.97 151 69 146 109.28 237.82 143.79 604.35 238.35 199.48 368.63 243.1 111.21 450.01 128.51 40 235.06 22
"OG3142" "OG3142" "AGFG2" 979.88 1573.09 482 670.97 3153.18 868.8 1283.93 373 437 840.26 1310.33 746.42 394.17 555.84 979 4080.01 2658.92 192.13 269.94 424.34 134.17 1141.47 316.07 489.88 72.96 98.91 198.21 250.97 2393.06 716.48 1302.67 1077.06 1261.61 870.32 174 948.83 642.47 512.92 1858.87 434 1443.83 4374.15 818.07
"OG3143" "OG3143" "LSM5" 47 357.64 131 65 236 93 352 4 40.16 125.84 78 34.52 18 36.37 44 215 273 56 78.97 64 30 70 27 42 62.97 67.4 206.23 98 67 113 172.95 31 94.38 85.58 51.26 2.02 0 6.35 4.87 13.06 110 230.96 64
"OG3144" "OG3144" "SERPINE1" 688.45 224.26 323 315 1358 394.44 43.86 7 1319.93 1332.33 295.14 18.18 11 25.99 16 83 76 4.15 7 17 2 52.99 25 128.93 5.31 118.44 9 43 2484.96 81.23 391.89 105.72 3278.81 1054.58 6703.68 143.31 156.35 41.3 1218.25 1078.47 38.06 129.11 23.05
"OG3145" "OG3145" "AP1S1" 492.48 765.02 922.05 981.7 2057.81 532 649.02 212 91.01 548.07 503.77 465.55 291.97 658.43 664 2910 1861.99 424.19 506.58 660.18 235.95 704.98 209 427.13 341.38 306.2 1180.04 2009 672 260.98 478 553.25 1108.72 209.37 65.97 504.65 246.42 244.72 837.97 337.8 950 2967.77 620.99
"OG3147" "OG3147" "PLOD3" 1625.84 1199.89 990 1873 7494.88 742.4 987.05 488 181 811.97 1103.02 830.65 448.93 1214.85 1000.43 2989.54 1820.84 359.18 414.53 580.54 221.59 607.92 253.45 404.01 255.35 402.2 782.98 793 460.39 271.13 611 724.78 2240.03 878.31 856.49 1108.65 556.51 390.95 1438 564 823.75 4274.12 745.78
"OG3149" "OG3149" "ZNHIT1" 1996.58 3534.78 182 257 1754 227 461 71 379.13 1216.62 955 463.61 340.31 539.2 649.61 2425.24 2269.64 518.94 700.62 1669.58 663.85 508.08 463.83 538.62 93.46 122.99 171 246 895 1672.43 2343.28 1575.96 1214.71 NA NA 2075.45 1042.93 1729.73 5359.19 1547.85 304.25 763.81 193.22
"OG3150" "OG3150" "CLDN15" 787.9 468.49 22 895.5 443.83 75.59 141.9 1 3 84.93 139.04 38 5 10.02 3 25 34 4 4 12 6 0 9 3 8.51 12 7 6 599.21 29.67 195 234.97 97.94 42 104 912.45 380.21 482.91 1399.56 696.7 22.11 78.13 5.15
"OG3151" "OG3151" "NOBOX" 0 0 7 9 101 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG3152" "OG3152" "GLCCI1" 94.69 106 34 18 143 127.28 277.31 54 43 248 137.4 47.39 36.6 72.35 50.27 233.76 120.8 26.58 15.51 30.49 14.47 40.11 32.34 30.19 22 35.83 21 215 172.01 87.35 396.78 60.53 73 51.9 38.33 33 40 46 156 104 157 624 146
"OG3153" "OG3153" "MYL10" 3.33 0.89 0 0 0 84.86 76.94 0 0 57.5 42.02 0 0 0 0 0 0 0 0 2 0 0 0 0 23.25 44.42 62.03 0 1 4.06 30.15 10.91 16.65 18.62 4.89 5.73 2.09 0 0 0 0 0 0
"OG3154" "OG3154" "PHF14" 245.09 353.8 426 219 944.47 527 713 124 88 502.02 377.53 480.18 171.97 685.52 527 1961 1851.04 144 201 189 102 329 90 157 180.92 251.57 247 190.92 919 280.42 605.62 207.44 410.36 403.91 251 156.11 206.49 556.36 3500.54 681.98 548.25 1387.08 281
